canonical_id,canonical_navn,lag,kjede,klinikk_id,behandling_navn_raw,pris_min,pris_max,prisformat,pris_kilde,hentet_dato,inkluderer_raw,ekskluderer_raw
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__nygaardsgata,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__orebekk,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__ovre_tverrgate,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__parkvegen,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__radman_halmrastsvei,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__ramsalt,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__ringveien,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__rognan_sentrum,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__saeter_tannregulering,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__sagveien,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__sandstuveien,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__sentrum,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__skien_tannlege,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__skien_tannregulering,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__solakrossen,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__sorlandsparken,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__st_marie_gate,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__stavanger_sentrum,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__stjernesund,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__storgata,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__storgata4,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__storgata_41,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__storsenter_tannregulering,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__stortingsgata,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__straume,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__strommen_tannregulering,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__tangen_senter,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__tannlegehuset_landas,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__tannpaleet,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__tannregulering,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__thor_dahls_gate,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__tollbodgata,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__tollbodgaten,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__tonsberg_smil_tannregulering,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__torkoppveien,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__torvet,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__trimveien,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__tromso,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__trondheim_innherredsveien,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__trondheimsvegen,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__trygve_lies_plass,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__vestre_4_etasje,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__vestre_7_etasje,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__vingveien,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,colosseum,colosseum__wallendahl,Rotfyllingav stor jeksel,5920,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oc,oc__skien,"Rotbehandling (rotfylling) molar, inkl. røntgen og anestesi",6600,6600,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__aas,Rotfylling stor jeksel,6750,6750,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__asker,Rotfylling stor jeksel,7700,7700,fast,klinikk_egen,2026-05-06,,fra
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__askim,Rotfylling stor jeksel,7060,7060,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__brumunddal,Rotfylling stor jeksel,7800,7800,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__drammen,Rotfylling stor jeksel,6625,6625,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__hamar,Rotfylling stor jeksel,6750,6750,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__hoenefoss,Rotfylling stor jeksel,7915,7915,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__honefoss,Rotfylling stor jeksel,7915,7915,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__hov,Rotfylling stor jeksel,7384,7384,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__kristiansund,Rotfylling stor jeksel,8110,8110,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__kvernberget_kristiansund,Rotfylling stor jeksel,7800,7800,fast,klinikk_egen,2026-05-06,,Pris hos tannlege
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__kvernberget_kristiansund,Rotfylling stor jeksel,8850,8850,fast,klinikk_egen,2026-05-06,,Pris hos spesialist
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__larvik,Rotfylling stor jeksel,8130,8130,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__lillehammer_lilletorget,Rotfylling stor jeksel,6900,6900,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__lillehammer_tannhelse,Rotfylling stor jeksel,8885,8885,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__lyngdal,Rotfylling stor jeksel,5900,7800,spread,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__molde,Rotfylling stor jeksel,7800,7800,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__moss_walle,Rotfylling stor jeksel,7170,7170,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__oslo_sentrum,Rotfylling stor jeksel,6900,6900,fast,klinikk_egen,2026-05-06,,fra
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__oslo_stovner,Rotfylling stor jeksel,6760,6760,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__oslo_ulleval,Rotfylling stor jeksel,6760,6760,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__roa,Rotfylling stor jeksel,6500,7800,spread,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__sandefjord,Rotfylling stor jeksel,7340,7340,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__sandvika,Rotfylling stor jeksel,7715,8550,spread,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__sortland,Rotfylling stor jeksel,6920,6920,fast,klinikk_egen,2026-05-06,,Inkludert anestesi og rtg
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__stange,Rotfylling stor jeksel,6500,6500,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__stokmarknes,Rotfylling stor jeksel,6920,6920,fast,klinikk_egen,2026-05-06,,Inkludert anestesi og rtg
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__strommen_storsenter,Rotfylling stor jeksel,3465,3465,fast,klinikk_egen,2026-05-06,,Per time
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__tonsberg,Rotfylling stor jeksel,8400,9200,spread,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__tromso_aba,Rotfylling stor jeksel,6985,6985,fast,klinikk_egen,2026-05-06,,Fra
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__tromso_byporten,Rotfylling stor jeksel,6985,8300,spread,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__varna,Rotfylling stor jeksel,7490,7490,fast,klinikk_egen,2026-05-06,,Per behandling
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,odontia,odontia__volda,Rotfylling stor jeksel,6920,6920,fast,klinikk_egen,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__aal,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__aal,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__aker_brygge,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__aker_brygge,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__arendal,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__arendal,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__arken_aasane_tannregulering,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__arken_aasane_tannregulering,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__arken_asane,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__arken_asane,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__askoy,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__askoy,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__bodo,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__bodo,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__bossekop,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__bossekop,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__broegelmannhuset,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__broegelmannhuset,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__brosundet,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__brosundet,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__bryn,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__bryn,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__bryne,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__bryne,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__bryne_tannregulering,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__bryne_tannregulering,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__drammen,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__drammen,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__drammen_avd_landfalloya,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__drammen_avd_landfalloya,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__egersund,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__egersund,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__eikas,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__eikas,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__farmannsgate,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__farmannsgate,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__fredrikstad,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__fredrikstad,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__galleri_oslo,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__galleri_oslo,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__godtannagol,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__godtannagol,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__gressvik,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__gressvik,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__gronnegata,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__gronnegata,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__hamar,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__hamar,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__harstad_torv,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__harstad_torv,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__harstad_ved_havet,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__harstad_ved_havet,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__harstadtannlegene,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__harstadtannlegene,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__haugesund,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__haugesund,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__hinna_park,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__hinna_park,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__hokksund_tannregulering,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__hokksund_tannregulering,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__homansbyen,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__homansbyen,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__hvalertannlegene,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__hvalertannlegene,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__indre_arna,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__indre_arna,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__jorpeland,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__jorpeland,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__kjeveortoped_aavatsmark,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__kjeveortoped_aavatsmark,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__knapstad,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__knapstad,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__kolsas,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__kolsas,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__kristiansand,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__kristiansand,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__kvadraturen_tannregulering,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__kvadraturen_tannregulering,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__leutenhaven,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__leutenhaven,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__lillehammer,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__lillehammer,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__lokketangen,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__lokketangen,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__lokkeveien,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__lokkeveien,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__lykkegaarden,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__lykkegaarden,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__lysaker,"Rotfylling, fire rotkanaler",7166,,fra,sentral,2026-05-06,,
root_canal_molar,"Rotfylling, molar (stor jeksel)",2,oris,oris__lysaker,"Rotfylling, tre rotkanaler (jeksel)",6395,,fra,sentral,2026-05-06,,
